date,product_id,store_id,quantity,revenue
2025-10-24,P104,S02,41,10523.06
2025-10-24,P104,S03,45,11549.7
2025-10-24,P104,S05,22,5646.52
2025-10-24,P104,S10,40,10266.4
2025-10-24,P105,S01,29,9294.5
2025-10-24,P105,S05,15,4807.5
2025-10-24,P105,S06,26,8333.0
2025-10-24,P105,S10,34,10897.0
2025-10-24,P106,S09,19,6515.1
2025-10-24,P107,S01,21,10215.66
2025-10-24,P107,S02,18,8756.28
2025-10-24,P107,S06,26,12647.96
2025-10-24,P107,S08,31,15080.26
2025-10-24,P107,S10,34,16539.64
2025-10-24,P108,S05,33,4803.15
2025-10-24,P108,S09,23,3347.65
2025-10-24,P109,S01,25,1096.0
2025-10-24,P109,S02,26,1139.84
2025-10-24,P110,S01,17,1691.67
2025-10-24,P110,S02,47,4676.97
2025-10-24,P110,S04,35,3482.85
2025-10-24,P110,S05,53,5274.03
2025-10-24,P110,S07,69,6866.19
2025-10-24,P110,S10,49,4875.99
2025-10-24,P111,S03,22,1675.3
2025-10-24,P111,S06,44,3350.6
2025-10-24,P112,S02,42,3705.24
2025-10-24,P112,S04,23,2029.06
2025-10-24,P113,S03,34,886.38
2025-10-24,P113,S06,67,1746.69
2025-10-24,P114,S01,28,7146.44
2025-10-24,P114,S04,31,7912.13
2025-10-24,P114,S05,24,6125.52
2025-10-24,P114,S06,64,16334.72
2025-10-24,P114,S08,38,9698.74
2025-10-24,P115,S02,37,12145.99
2025-10-24,P115,S03,33,10832.91
2025-10-24,P115,S08,36,11817.72
2025-10-24,P116,S02,59,16603.19
2025-10-24,P116,S03,44,12382.04
2025-10-24,P117,S03,25,6501.0
2025-10-24,P117,S04,39,10141.56
2025-10-24,P117,S08,63,16382.52
2025-10-24,P118,S03,31,4317.06
2025-10-24,P118,S05,25,3481.5
2025-10-24,P119,S02,19,424.84
2025-10-24,P119,S10,17,380.12
2025-10-24,P120,S07,8,1512.16
2025-10-24,P120,S10,26,4914.52
2025-10-24,P121,S07,30,4908.0
2025-10-24,P122,S04,6,78.18
2025-10-24,P122,S05,31,403.93
2025-10-24,P122,S07,22,286.66
2025-10-24,P123,S03,21,2940.0
2025-10-24,P123,S05,19,2660.0
2025-10-24,P124,S05,18,597.42
2025-10-24,P124,S06,16,531.04
2025-10-24,P124,S07,6,199.14
2025-10-24,P124,S09,13,431.47
2025-10-24,P125,S04,8,132.24
2025-10-24,P125,S07,31,512.43
2025-10-24,P126,S10,16,1348.8
2025-10-24,P127,S02,5,679.4
2025-10-24,P127,S04,31,4212.28
2025-10-24,P128,S01,25,2269.5
2025-10-24,P128,S04,9,817.02
2025-10-24,P128,S07,21,1906.38
2025-10-24,P129,S02,6,683.22
2025-10-24,P129,S05,8,910.96
2025-10-24,P129,S08,11,1252.57
2025-10-24,P129,S09,26,2960.62
2025-10-24,P130,S02,8,127.6
2025-10-24,P130,S07,11,175.45
2025-10-24,P130,S08,18,287.1
2025-10-24,P130,S09,10,159.5
2025-10-24,P130,S10,8,127.6
2025-10-24,P131,S05,27,4246.56
2025-10-24,P131,S06,19,2988.32
2025-10-24,P131,S07,6,943.68
2025-10-24,P132,S01,11,935.88
2025-10-24,P132,S07,20,1701.6
2025-10-24,P133,S02,23,3408.14
2025-10-24,P133,S06,26,3852.68
2025-10-24,P133,S08,6,889.08
2025-10-24,P134,S03,7,187.67
2025-10-24,P135,S01,26,2832.96
2025-10-24,P135,S03,14,1525.44
2025-10-24,P135,S04,12,1307.52
2025-10-24,P135,S06,24,2615.04
2025-10-24,P135,S08,10,1089.6
2025-10-24,P135,S09,14,1525.44
2025-10-24,P136,S06,29,2082.49
2025-10-24,P136,S07,22,1579.82
2025-10-24,P137,S02,10,1519.9
2025-10-24,P137,S03,29,4407.71
2025-10-24,P137,S05,14,2127.86
2025-10-24,P137,S07,17,2583.83
2025-10-24,P137,S09,10,1519.9
2025-10-24,P138,S04,13,1251.64
2025-10-24,P138,S08,19,1829.32
2025-10-24,P139,S06,7,395.64
2025-10-24,P139,S07,9,508.68
2025-10-24,P139,S08,6,339.12
2025-10-24,P140,S02,16,894.08
2025-10-24,P140,S04,24,1341.12
2025-10-24,P140,S09,21,1173.48
2025-10-24,P141,S01,12,1491.48
2025-10-25,P101,S03,49,20013.56
2025-10-25,P101,S08,73,29816.12
2025-10-25,P102,S03,27,10243.8
2025-10-25,P102,S05,63,23902.2
2025-10-25,P102,S06,71,26937.4
2025-10-25,P102,S08,49,18590.6
2025-10-25,P103,S01,80,9616.8
2025-10-25,P103,S03,37,4447.77
2025-10-25,P104,S01,74,18992.84
2025-10-25,P104,S10,39,10009.74
2025-10-25,P105,S06,15,4807.5
2025-10-25,P105,S08,32,10256.0
2025-10-25,P105,S09,16,5128.0
2025-10-25,P106,S04,31,10629.9
2025-10-25,P106,S08,19,6515.1
2025-10-25,P106,S09,33,11315.7
2025-10-25,P107,S03,47,22863.62
2025-10-25,P107,S04,38,18485.48
2025-10-25,P107,S06,30,14593.8
2025-10-25,P107,S10,30,14593.8
2025-10-25,P108,S03,18,2619.9
2025-10-25,P108,S04,28,4075.4
2025-10-25,P108,S05,19,2765.45
2025-10-25,P108,S06,61,8878.55
2025-10-25,P108,S08,23,3347.65
2025-10-25,P108,S10,35,5094.25
2025-10-25,P109,S02,37,1622.08
2025-10-25,P109,S05,31,1359.04
2025-10-25,P109,S07,44,1928.96
2025-10-25,P110,S03,63,6269.13
2025-10-25,P110,S06,53,5274.03
2025-10-25,P110,S07,63,6269.13
2025-10-25,P111,S02,53,4035.95
2025-10-25,P111,S04,47,3579.05
2025-10-25,P111,S05,53,4035.95
2025-10-25,P111,S09,36,2741.4
2025-10-25,P111,S10,48,3655.2
2025-10-25,P112,S05,87,7675.14
2025-10-25,P112,S07,35,3087.7
2025-10-25,P112,S08,33,2911.26
2025-10-25,P113,S03,28,729.96
2025-10-25,P113,S08,39,1016.73
2025-10-25,P113,S10,36,938.52
2025-10-25,P114,S01,67,17100.41
2025-10-25,P114,S05,42,10719.66
2025-10-25,P115,S02,38,12474.26
2025-10-25,P115,S03,69,22650.63
2025-10-25,P116,S02,52,14633.32
2025-10-25,P116,S03,58,16321.78
2025-10-25,P116,S08,36,10130.76
2025-10-25,P117,S01,49,12741.96
2025-10-25,P117,S02,23,5980.92
2025-10-25,P117,S04,101,26264.04
2025-10-25,P117,S09,56,14562.24
2025-10-25,P118,S03,19,2645.94
2025-10-25,P118,S09,40,5570.4
2025-10-25,P119,S02,51,1140.36
2025-10-25,P119,S04,37,827.32
2025-10-25,P119,S10,31,693.16
2025-10-25,P120,S06,24,4536.48
2025-10-25,P120,S09,40,7560.8
2025-10-25,P121,S05,13,2126.8
2025-10-25,P121,S06,26,4253.6
2025-10-25,P122,S04,31,403.93
2025-10-25,P122,S06,16,208.48
2025-10-25,P123,S01,49,6860.0
2025-10-25,P123,S04,37,5180.0
2025-10-25,P124,S06,22,730.18
2025-10-25,P125,S06,17,281.01
2025-10-25,P126,S01,18,1517.4
2025-10-25,P126,S02,31,2613.3
2025-10-25,P126,S03,7,590.1
2025-10-25,P126,S06,24,2023.2
2025-10-25,P126,S08,29,2444.7
2025-10-25,P126,S09,29,2444.7
2025-10-25,P126,S10,38,3203.4
2025-10-25,P127,S03,36,4891.68
2025-10-25,P127,S05,18,2445.84
2025-10-25,P127,S10,11,1494.68
2025-10-25,P128,S01,19,1724.82
2025-10-25,P128,S04,15,1361.7
2025-10-25,P128,S08,15,1361.7
2025-10-25,P128,S09,20,1815.6
2025-10-25,P128,S10,39,3540.42
2025-10-25,P129,S01,18,2049.66
2025-10-25,P129,S07,41,4668.67
2025-10-25,P129,S09,21,2391.27
2025-10-25,P129,S10,37,4213.19
2025-10-25,P130,S02,26,414.7
2025-10-25,P130,S03,14,223.3
2025-10-25,P130,S06,7,111.65
2025-10-25,P130,S10,13,207.35
2025-10-25,P131,S01,18,2831.04
2025-10-25,P131,S02,10,1572.8
2025-10-25,P131,S04,16,2516.48
2025-10-25,P131,S05,21,3302.88
2025-10-25,P132,S10,41,3488.28
2025-10-25,P133,S04,14,2074.52
2025-10-25,P133,S07,26,3852.68
2025-10-25,P133,S10,4,592.72
2025-10-25,P134,S04,26,697.06
2025-10-25,P134,S06,17,455.77
2025-10-25,P134,S07,39,1045.59
2025-10-25,P135,S05,13,1416.48
2025-10-25,P135,S06,31,3377.76
2025-10-25,P135,S08,46,5012.16
2025-10-25,P136,S03,31,2226.11
2025-10-25,P137,S04,33,5015.67
2025-10-25,P137,S07,41,6231.59
2025-10-25,P138,S01,9,866.52
2025-10-25,P138,S06,22,2118.16
2025-10-25,P138,S09,27,2599.56
2025-10-25,P139,S02,30,1695.6
2025-10-25,P139,S04,20,1130.4
2025-10-25,P139,S09,12,678.24
2025-10-25,P140,S03,23,1285.24
2025-10-25,P140,S05,8,447.04
2025-10-25,P141,S01,8,994.32
2025-10-25,P141,S03,30,3728.7
2025-10-25,P141,S08,13,1615.77
2025-10-26,P101,S01,69,28182.36
2025-10-26,P101,S05,45,18379.8
2025-10-26,P101,S06,61,24914.84
2025-10-26,P102,S01,36,13658.4
2025-10-26,P102,S08,73,27696.2
2025-10-26,P102,S09,51,19349.4
2025-10-26,P103,S01,50,6010.5
2025-10-26,P103,S06,56,6731.76
2025-10-26,P103,S09,54,6491.34
2025-10-26,P104,S01,54,13859.64
2025-10-26,P104,S09,49,12576.34
2025-10-26,P105,S06,46,14743.0
2025-10-26,P105,S08,20,6410.0
2025-10-26,P106,S04,27,9258.3
2025-10-26,P106,S05,26,8915.4
2025-10-26,P107,S05,38,18485.48
2025-10-26,P107,S08,36,17512.56
2025-10-26,P108,S01,37,5385.35
2025-10-26,P108,S04,26,3784.3
2025-10-26,P108,S05,29,4220.95
2025-10-26,P108,S06,24,3493.2
2025-10-26,P108,S09,41,5967.55
2025-10-26,P108,S10,24,3493.2
2025-10-26,P109,S01,31,1359.04
2025-10-26,P109,S06,47,2060.48
2025-10-26,P109,S08,72,3156.48
2025-10-26,P109,S09,37,1622.08
2025-10-26,P110,S02,67,6667.17
2025-10-26,P110,S03,58,5771.58
2025-10-26,P110,S07,64,6368.64
2025-10-26,P110,S09,45,4477.95
2025-10-26,P111,S03,37,2817.55
2025-10-26,P111,S05,35,2665.25
2025-10-26,P111,S09,32,2436.8
2025-10-26,P112,S03,53,4675.66
2025-10-26,P112,S06,86,7586.92
2025-10-26,P112,S09,49,4322.78
2025-10-26,P113,S02,35,912.45
2025-10-26,P113,S04,47,1225.29
2025-10-26,P114,S07,66,16845.18
2025-10-26,P114,S08,73,18631.79
2025-10-26,P115,S01,66,21665.82
2025-10-26,P115,S02,54,17726.58
2025-10-26,P115,S04,52,17070.04
2025-10-26,P115,S07,24,7878.48
2025-10-26,P116,S01,81,22794.21
2025-10-26,P116,S07,88,24764.08
2025-10-26,P116,S08,68,19135.88
2025-10-26,P117,S07,84,21843.36
2025-10-26,P118,S01,18,2506.68
2025-10-26,P118,S03,36,5013.36
2025-10-26,P119,S07,39,872.04
2025-10-26,P119,S08,18,402.48
2025-10-26,P119,S10,37,827.32
2025-10-26,P120,S04,30,5670.6
2025-10-26,P120,S05,32,6048.64
2025-10-26,P120,S09,23,4347.46
2025-10-26,P121,S05,36,5889.6
2025-10-26,P121,S09,43,7034.8
2025-10-26,P121,S10,48,7852.8
2025-10-26,P122,S02,41,534.23
2025-10-26,P123,S01,22,3080.0
2025-10-26,P123,S03,24,3360.0
2025-10-26,P123,S10,25,3500.0
2025-10-26,P124,S02,17,564.23
2025-10-26,P124,S04,6,199.14
2025-10-26,P124,S07,15,497.85
2025-10-26,P124,S08,37,1228.03
2025-10-26,P124,S10,16,531.04
2025-10-26,P125,S04,26,429.78
2025-10-26,P125,S06,22,363.66
2025-10-26,P125,S07,32,528.96
2025-10-26,P125,S09,19,314.07
2025-10-26,P125,S10,6,99.18
2025-10-26,P126,S07,27,2276.1
2025-10-26,P126,S09,7,590.1
2025-10-26,P126,S10,16,1348.8
2025-10-26,P127,S04,11,1494.68
2025-10-26,P127,S06,20,2717.6
2025-10-26,P127,S09,7,951.16
2025-10-26,P128,S01,30,2723.4
2025-10-26,P128,S05,24,2178.72
2025-10-26,P129,S04,22,2505.14
2025-10-26,P129,S07,39,4440.93
2025-10-26,P129,S08,18,2049.66
2025-10-26,P129,S10,19,2163.53
2025-10-26,P130,S04,25,398.75
2025-10-26,P130,S06,30,478.5
2025-10-26,P130,S07,11,175.45
2025-10-26,P131,S03,34,5347.52
2025-10-26,P131,S06,24,3774.72
2025-10-26,P131,S07,8,1258.24
2025-10-26,P132,S03,6,510.48
2025-10-26,P132,S07,24,2041.92
2025-10-26,P132,S08,36,3062.88
2025-10-26,P132,S09,33,2807.64
2025-10-26,P133,S07,8,1185.44
2025-10-26,P134,S01,20,536.2
2025-10-26,P134,S09,30,804.3
2025-10-26,P135,S02,26,2832.96
2025-10-26,P135,S06,10,1089.6
2025-10-26,P135,S08,19,2070.24
2025-10-26,P135,S09,25,2724.0
2025-10-26,P136,S09,22,1579.82
2025-10-26,P137,S01,16,2431.84
2025-10-26,P137,S04,35,5319.65
2025-10-26,P137,S05,19,2887.81
2025-10-26,P137,S10,20,3039.8
2025-10-26,P138,S04,28,2695.84
2025-10-26,P139,S06,8,452.16
2025-10-26,P140,S02,31,1732.28
2025-10-26,P140,S07,16,894.08
2025-10-26,P141,S01,35,4350.15
2025-10-26,P141,S02,36,4474.44
2025-10-26,P141,S05,39,4847.31
2025-10-26,P141,S06,34,4225.86
2025-10-26,P141,S09,13,1615.77
2025-10-27,P101,S04,16,6535.04
2025-10-27,P101,S06,57,23281.08
2025-10-27,P102,S05,63,23902.2
2025-10-27,P102,S06,45,17073.0
2025-10-27,P102,S08,18,6829.2
2025-10-27,P102,S09,37,14037.8
2025-10-27,P103,S02,27,3245.67
2025-10-27,P103,S04,41,4928.61
2025-10-27,P103,S05,42,5048.82
2025-10-27,P103,S08,32,3846.72
2025-10-27,P103,S10,33,3966.93
2025-10-27,P104,S01,43,11036.38
2025-10-27,P104,S02,38,9753.08
2025-10-27,P104,S03,31,7956.46
2025-10-27,P104,S04,57,14629.62
2025-10-27,P104,S05,34,8726.44
2025-10-27,P104,S06,25,6416.5
2025-10-27,P104,S07,35,8983.1
2025-10-27,P104,S10,37,9496.42
2025-10-27,P105,S01,31,9935.5
2025-10-27,P105,S03,15,4807.5
2025-10-27,P105,S06,17,5448.5
2025-10-27,P106,S01,14,4800.6
2025-10-27,P106,S02,10,3429.0
2025-10-27,P106,S04,15,5143.5
2025-10-27,P106,S05,32,10972.8
2025-10-27,P106,S10,19,6515.1
2025-10-27,P107,S03,13,6323.98
2025-10-27,P107,S05,33,16053.18
2025-10-27,P107,S09,38,18485.48
2025-10-27,P108,S01,37,5385.35
2025-10-27,P108,S03,31,4512.05
2025-10-27,P108,S04,17,2474.35
2025-10-27,P108,S05,25,3638.75
2025-10-27,P109,S04,33,1446.72
2025-10-27,P109,S05,55,2411.2
2025-10-27,P109,S07,53,2323.52
2025-10-27,P109,S08,31,1359.04
2025-10-27,P110,S04,48,4776.48
2025-10-27,P110,S06,71,7065.21
2025-10-27,P110,S08,43,4278.93
2025-10-27,P111,S03,47,3579.05
2025-10-27,P111,S04,57,4340.55
2025-10-27,P111,S08,35,2665.25
2025-10-27,P111,S09,56,4264.4
2025-10-27,P112,S05,26,2293.72
2025-10-27,P112,S06,45,3969.9
2025-10-27,P112,S10,48,4234.56
2025-10-27,P113,S01,32,834.24
2025-10-27,P113,S02,48,1251.36
2025-10-27,P113,S05,31,808.17
2025-10-27,P114,S01,18,4594.14
2025-10-27,P115,S02,67,21994.09
2025-10-27,P115,S08,54,17726.58
2025-10-27,P115,S09,29,9519.83
2025-10-27,P116,S01,69,19417.29
2025-10-27,P116,S02,50,14070.5
2025-10-27,P116,S07,42,11819.22
2025-10-27,P116,S08,65,18291.65
2025-10-27,P117,S01,22,5720.88
2025-10-27,P117,S06,42,10921.68
2025-10-27,P118,S03,27,3760.02
2025-10-27,P118,S08,34,4734.84
2025-10-27,P119,S05,22,491.92
2025-10-27,P119,S07,24,536.64
2025-10-27,P120,S02,26,4914.52
2025-10-27,P120,S04,9,1701.18
2025-10-27,P120,S07,21,3969.42
2025-10-27,P120,S09,27,5103.54
2025-10-27,P120,S10,32,6048.64
2025-10-27,P121,S10,34,5562.4
2025-10-27,P122,S01,24,312.72
2025-10-27,P122,S04,12,156.36
2025-10-27,P122,S08,16,208.48
2025-10-27,P123,S05,12,1680.0
2025-10-27,P123,S09,9,1260.0
2025-10-27,P124,S01,20,663.8
2025-10-27,P124,S10,22,730.18
2025-10-27,P125,S03,33,545.49
2025-10-27,P125,S05,19,314.07
2025-10-27,P126,S04,7,590.1
2025-10-27,P126,S05,28,2360.4
2025-10-27,P126,S08,9,758.7
2025-10-27,P127,S01,10,1358.8
2025-10-27,P127,S06,17,2309.96
2025-10-27,P127,S08,17,2309.96
2025-10-27,P128,S08,12,1089.36
2025-10-27,P129,S05,4,455.48
2025-10-27,P130,S01,15,239.25
2025-10-27,P130,S09,11,175.45
2025-10-27,P130,S10,18,287.1
2025-10-27,P131,S03,5,786.4
2025-10-27,P131,S04,7,1100.96
2025-10-27,P131,S05,12,1887.36
2025-10-27,P131,S06,27,4246.56
2025-10-27,P131,S08,6,943.68
2025-10-27,P132,S04,16,1361.28
2025-10-27,P132,S06,18,1531.44
2025-10-27,P132,S09,20,1701.6
2025-10-27,P133,S04,24,3556.32
2025-10-27,P133,S05,18,2667.24
2025-10-27,P133,S06,27,4000.86
2025-10-27,P133,S10,17,2519.06
2025-10-27,P134,S07,15,402.15
2025-10-27,P134,S10,16,428.96
2025-10-27,P135,S02,10,1089.6
2025-10-27,P135,S05,5,544.8
2025-10-27,P135,S08,22,2397.12
2025-10-27,P135,S09,12,1307.52
2025-10-27,P136,S03,14,1005.34
2025-10-27,P136,S08,9,646.29
2025-10-27,P137,S01,15,2279.85
2025-10-27,P137,S04,13,1975.87
2025-10-27,P137,S08,21,3191.79
2025-10-27,P138,S01,11,1059.08
2025-10-27,P138,S03,16,1540.48
2025-10-27,P138,S05,30,2888.4
2025-10-27,P138,S08,21,2021.88
2025-10-27,P139,S02,10,565.2
2025-10-27,P139,S04,13,734.76
2025-10-27,P139,S06,33,1865.16
2025-10-27,P140,S02,8,447.04
2025-10-27,P140,S05,29,1620.52
2025-10-27,P140,S09,24,1341.12
2025-10-27,P140,S10,7,391.16
2025-10-27,P141,S01,34,4225.86
2025-10-27,P141,S02,19,2361.51
2025-10-27,P141,S05,14,1740.06
2025-10-27,P141,S06,18,2237.22
2025-10-27,P141,S09,21,2610.09
2025-10-28,P101,S01,41,16746.04
2025-10-28,P101,S08,29,11844.76
2025-10-28,P101,S10,37,15112.28
2025-10-28,P103,S04,24,2885.04
2025-10-28,P103,S09,34,4087.14
2025-10-28,P104,S04,32,8213.12
2025-10-28,P105,S02,30,9615.0
2025-10-28,P105,S04,28,8974.0
2025-10-28,P105,S06,19,6089.5
2025-10-28,P105,S09,37,11858.5
2025-10-28,P105,S10,29,9294.5
2025-10-28,P106,S06,41,14058.9
2025-10-28,P107,S04,31,15080.26
2025-10-28,P107,S06,17,8269.82
2025-10-28,P108,S07,30,4366.5
2025-10-28,P108,S08,16,2328.8
2025-10-28,P109,S01,46,2016.64
2025-10-28,P109,S07,30,1315.2
2025-10-28,P109,S08,49,2148.16
2025-10-28,P109,S09,63,2761.92
2025-10-28,P109,S10,27,1183.68
2025-10-28,P110,S05,33,3283.83
2025-10-28,P111,S06,45,3426.75
2025-10-28,P112,S01,77,6792.94
2025-10-28,P112,S03,20,1764.4
2025-10-28,P112,S09,46,4058.12
2025-10-28,P113,S06,50,1303.5
2025-10-28,P114,S09,61,15569.03
2025-10-28,P115,S03,38,12474.26
2025-10-28,P115,S07,43,14115.61
2025-10-28,P116,S04,46,12944.86
2025-10-28,P116,S07,44,12382.04
2025-10-28,P116,S08,46,12944.86
2025-10-28,P116,S09,43,12100.63
2025-10-28,P117,S04,43,11181.72
2025-10-28,P117,S07,19,4940.76
2025-10-28,P118,S06,16,2228.16
2025-10-28,P118,S07,16,2228.16
2025-10-28,P118,S09,29,4038.54
2025-10-28,P119,S01,22,491.92
2025-10-28,P119,S05,17,380.12
2025-10-28,P119,S06,15,335.4
2025-10-28,P120,S04,35,6615.7
2025-10-28,P120,S09,12,2268.24
2025-10-28,P121,S03,30,4908.0
2025-10-28,P121,S04,32,5235.2
2025-10-28,P121,S09,22,3599.2
2025-10-28,P122,S01,21,273.63
2025-10-28,P122,S09,27,351.81
2025-10-28,P123,S03,16,2240.0
2025-10-28,P123,S05,24,3360.0
2025-10-28,P123,S09,9,1260.0
2025-10-28,P124,S04,23,763.37
2025-10-28,P124,S07,11,365.09
2025-10-28,P125,S02,9,148.77
2025-10-28,P125,S03,19,314.07
2025-10-28,P125,S07,17,281.01
2025-10-28,P125,S09,25,413.25
2025-10-28,P126,S01,20,1686.0
2025-10-28,P126,S05,10,843.0
2025-10-28,P126,S07,6,505.8
2025-10-28,P127,S01,13,1766.44
2025-10-28,P127,S03,8,1087.04
2025-10-28,P127,S09,11,1494.68
2025-10-28,P128,S06,15,1361.7
2025-10-28,P128,S08,21,1906.38
2025-10-28,P128,S09,20,1815.6
2025-10-28,P129,S08,7,797.09
2025-10-28,P130,S02,14,223.3
2025-10-28,P130,S05,21,334.95
2025-10-28,P130,S06,8,127.6
2025-10-28,P130,S08,8,127.6
2025-10-28,P130,S10,19,303.05
2025-10-28,P131,S03,12,1887.36
2025-10-28,P131,S05,5,786.4
2025-10-28,P131,S08,8,1258.24
2025-10-28,P131,S09,25,3932.0
2025-10-28,P132,S09,12,1020.96
2025-10-28,P133,S04,19,2815.42
2025-10-28,P133,S08,10,1481.8
2025-10-28,P133,S09,16,2370.88
2025-10-28,P134,S04,10,268.1
2025-10-28,P134,S05,11,294.91
2025-10-28,P134,S08,7,187.67
2025-10-28,P134,S10,10,268.1
2025-10-28,P135,S02,24,2615.04
2025-10-28,P135,S07,20,2179.2
2025-10-28,P135,S10,35,3813.6
2025-10-28,P136,S01,14,1005.34
2025-10-28,P136,S03,24,1723.44
2025-10-28,P136,S04,17,1220.77
2025-10-28,P136,S06,36,2585.16
2025-10-28,P137,S02,18,2735.82
2025-10-28,P137,S07,24,3647.76
2025-10-28,P137,S09,8,1215.92
2025-10-28,P138,S04,10,962.8
2025-10-28,P138,S05,25,2407.0
2025-10-28,P138,S09,28,2695.84
2025-10-28,P139,S01,22,1243.44
2025-10-28,P139,S02,16,904.32
2025-10-28,P139,S03,15,847.8
2025-10-28,P139,S04,16,904.32
2025-10-28,P139,S05,26,1469.52
2025-10-28,P140,S01,34,1899.92
2025-10-28,P140,S03,19,1061.72
2025-10-28,P140,S04,30,1676.4
2025-10-28,P140,S05,7,391.16
2025-10-28,P141,S01,10,1242.9
2025-10-28,P141,S03,17,2112.93
2025-10-28,P141,S05,21,2610.09
2025-10-28,P141,S10,19,2361.51
2025-10-29,P101,S04,53,21647.32
2025-10-29,P102,S01,51,19349.4
2025-10-29,P102,S06,54,20487.6
2025-10-29,P102,S07,41,15555.4
2025-10-29,P102,S08,48,18211.2
2025-10-29,P103,S03,58,6972.18
2025-10-29,P103,S04,114,13703.94
2025-10-29,P104,S01,54,13859.64
2025-10-29,P104,S02,95,24382.7
2025-10-29,P104,S03,87,22329.42
2025-10-29,P104,S05,87,22329.42
2025-10-29,P104,S09,51,13089.66
2025-10-29,P104,S10,71,18222.86
2025-10-29,P105,S03,27,8653.5
2025-10-29,P105,S04,52,16666.0
2025-10-29,P106,S02,21,7200.9
2025-10-29,P106,S06,25,8572.5
2025-10-29,P107,S05,34,16539.64
2025-10-29,P107,S07,49,23836.54
2025-10-29,P107,S08,21,10215.66
2025-10-29,P107,S09,32,15566.72
2025-10-29,P108,S01,22,3202.1
2025-10-29,P108,S02,27,3929.85
2025-10-29,P108,S04,34,4948.7
2025-10-29,P108,S10,37,5385.35
2025-10-29,P109,S03,57,2498.88
2025-10-29,P109,S05,99,4340.16
2025-10-29,P109,S08,62,2718.08
2025-10-29,P109,S09,117,5129.28
2025-10-29,P110,S03,84,8358.84
2025-10-29,P110,S04,115,11443.65
2025-10-29,P110,S06,84,8358.84
2025-10-29,P110,S08,56,5572.56
2025-10-29,P111,S01,73,5558.95
2025-10-29,P111,S02,105,7995.75
2025-10-29,P111,S06,127,9671.05
2025-10-29,P111,S08,61,4645.15
2025-10-29,P112,S07,120,10586.4
2025-10-29,P112,S08,69,6087.18
2025-10-29,P113,S03,36,938.52
2025-10-29,P113,S06,59,1538.13
2025-10-29,P113,S10,92,2398.44
2025-10-29,P114,S01,80,20418.4
2025-10-29,P114,S05,98,25012.54
2025-10-29,P114,S06,109,27820.07
2025-10-29,P114,S08,112,28585.76
2025-10-29,P115,S01,64,21009.28
2025-10-29,P115,S02,61,20024.47
2025-10-29,P115,S03,94,30857.38
2025-10-29,P115,S04,79,25933.33
2025-10-29,P115,S05,124,40705.48
2025-10-29,P115,S06,73,23963.71
2025-10-29,P115,S08,85,27902.95
2025-10-29,P116,S01,47,13226.27
2025-10-29,P116,S02,103,28985.23
2025-10-29,P116,S05,102,28703.82
2025-10-29,P116,S07,69,19417.29
2025-10-29,P116,S08,46,12944.86
2025-10-29,P117,S02,100,26004.0
2025-10-29,P117,S04,81,21063.24
2025-10-29,P117,S07,44,11441.76
2025-10-29,P118,S10,43,5988.18
2025-10-29,P119,S03,84,1878.24
2025-10-29,P119,S04,43,961.48
2025-10-29,P119,S08,41,916.76
2025-10-29,P119,S09,38,849.68
2025-10-29,P119,S10,64,1431.04
2025-10-29,P120,S02,40,7560.8
2025-10-29,P120,S03,23,4347.46
2025-10-29,P120,S08,77,14554.54
2025-10-29,P120,S09,75,14176.5
2025-10-29,P121,S01,46,7525.6
2025-10-29,P121,S05,29,4744.4
2025-10-29,P121,S06,52,8507.2
2025-10-29,P121,S09,79,12924.4
2025-10-29,P122,S04,21,273.63
2025-10-29,P122,S06,24,312.72
2025-10-29,P122,S07,15,195.45
2025-10-29,P122,S10,29,377.87
2025-10-29,P123,S02,36,5040.0
2025-10-29,P123,S03,18,2520.0
2025-10-29,P124,S01,56,1858.64
2025-10-29,P124,S04,68,2256.92
2025-10-29,P124,S06,39,1294.41
2025-10-29,P125,S05,23,380.19
2025-10-29,P125,S08,32,528.96
2025-10-29,P126,S01,19,1601.7
2025-10-29,P126,S02,35,2950.5
2025-10-29,P126,S06,30,2529.0
2025-10-29,P126,S10,30,2529.0
2025-10-29,P127,S02,11,1494.68
2025-10-29,P127,S10,49,6658.12
2025-10-29,P128,S06,43,3903.54
2025-10-29,P128,S10,33,2995.74
2025-10-29,P130,S03,15,239.25
2025-10-29,P130,S06,31,494.45
2025-10-29,P130,S07,58,925.1
2025-10-29,P131,S07,24,3774.72
2025-10-29,P131,S10,48,7549.44
2025-10-29,P132,S04,45,3828.6
2025-10-29,P132,S06,45,3828.6
2025-10-29,P132,S08,18,1531.44
2025-10-29,P132,S09,49,4168.92
2025-10-29,P133,S02,40,5927.2
2025-10-29,P133,S07,23,3408.14
2025-10-29,P133,S08,46,6816.28
2025-10-29,P134,S01,31,831.11
2025-10-29,P134,S02,46,1233.26
2025-10-29,P134,S06,15,402.15
2025-10-29,P134,S08,21,563.01
2025-10-29,P135,S06,10,1089.6
2025-10-29,P135,S07,43,4685.28
2025-10-29,P135,S08,23,2506.08
2025-10-29,P135,S09,46,5012.16
2025-10-29,P136,S03,24,1723.44
2025-10-29,P136,S05,32,2297.92
2025-10-29,P136,S10,15,1077.15
2025-10-29,P137,S07,59,8967.41
2025-10-29,P137,S08,24,3647.76
2025-10-29,P137,S09,11,1671.89
2025-10-29,P138,S07,15,1444.2
